Total Bathrooms,AC,NUM_UNITS,ROOMS,BEDRM,RMDL_10,SALEDATE,PRICE,SALE_NUM,GBA,CNDTN,KITCHENS,FIREPLACES,LANDAREA,FULLADDRESS,ZIPCODE,Census,X,Y,grade_5_english_75_N,grade_5_english_25_N,grade_5_math_75_N,grade_5_math_25_N,grade_8_english_75_N,grade_8_english_25_N,grade_8_math_75_N,grade_8_math_25_N,grade_9_12_english_75_N,grade_9_12_english_25_N,grade_9_12_math_75_N,grade_9_12_math_25_N,Starbucks_count_N,McDonalds_count_N,Population_size,Percent_White,Percent_Black,Percent_AmInd,Percent_Asian,Percent_HI_PI,Percent_Other_mixed,Percent_Hispanic,Percent_18plus,Total_Hounting_Units,Percent_Occupied,Percent_Vacant,FAGI_Total,FAGI_Median,Crime,,,,
1,N,1,6,3,No,1/6/16 0:00,740000,3,1274,Good,1,1,722,405 KENTUCKY AVENUE SE,20003,6900,-76.98735686,38.88340363,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,6,3,Yes,8/19/16 0:00,739000,5,1152,Very Good,1,1,1066,344 14TH STREET SE,20003,6900,-76.98506117,38.8843393,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
2,Y,1,6,2,No,7/15/16 0:00,729000,4,1054,Very Good,1,1,834,1304 C STREET SE,20003,6900,-76.98765518,38.88567448,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,7,2,No,10/25/16 0:00,725000,6,1504,Good,1,2,1599,433 15TH STREET SE,20003,6900,-76.98423396,38.88351657,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,5,2,Yes,3/30/16 0:00,710000,3,1296,Very Good,1,1,1193,507 14TH STREET SE,20003,6900,-76.98691432,38.88201861,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
2,Y,1,6,2,No,7/1/16 0:00,705000,4,1240,Good,1,0,778,1432 POTOMAC AVENUE SE,20003,6900,-76.98480112,38.88099495,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
2.5,Y,1,8,3,No,7/22/16 0:00,705000,8,1259,Very Good,1,1,1625,1444 C STREET SE,20003,6900,-76.9845008,38.88604008,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,7,2,Yes,5/2/16 0:00,700000,6,1023,Good,1,1,943,1007 SOUTH CAROLINA AVENUE SE,20003,6900,-76.99209275,38.88458772,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,6,2,No,9/7/16 0:00,699000,3,1104,Good,1,1,1106,331 11TH STREET SE,20003,6900,-76.99209275,38.88458772,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
2.5,N,1,6,3,Yes,8/16/16 0:00,690000,4,1308,Good,1,0,1399,513 14TH STREET SE,20003,6900,-76.98691432,38.88201861,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
2,Y,1,5,2,Yes,3/18/16 0:00,689000,5,940,Very Good,1,0,600,300 KENTUCKY AVENUE SE,20003,6900,-76.9859297,38.88580724,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,5,2,Yes,6/20/16 0:00,660000,4,1120,Good,1,1,1489,516 13TH STREET SE,20003,6900,-76.98691432,38.88201861,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
3,Y,2,5,3,No,10/3/16 0:00,658500,4,1096,Good,2,1,1171,339 13TH STREET SE,20003,6900,-76.98914013,38.88483418,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,4,2,No,2/17/16 0:00,654900,3,936,Good,1,1,926,1202 1/2 D STREET SE,20003,6900,-76.98914013,38.88483418,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1,Y,1,5,2,No,11/21/16 0:00,650577,2,1212,Good,1,1,1280,557 15TH STREET SE,20003,6900,-76.98480018,38.88185245,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,4,2,No,8/1/16 0:00,625000,5,1232,Good,1,1,981,1419 D STREET SE,20003,6900,-76.98423396,38.88351657,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,4,3,Yes,2/17/16 0:00,610000,4,896,Very Good,1,1,678,324 KENTUCKY AVENUE SE,20003,6900,-76.9859297,38.88580724,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,6,3,No,4/8/16 0:00,595000,3,1280,Average,1,1,1200,1447 SOUTH CAROLINA AVENUE SE,20003,6900,-76.9845008,38.88604008,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1,N,1,6,3,No,5/17/16 0:00,590000,3,960,Good,1,0,1792,1314 D STREET SE,20003,6900,-76.98691924,38.88467386,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
1.5,Y,1,7,3,No,4/8/16 0:00,590000,3,1308,Average,1,0,1399,515 14TH STREET SE,20003,6900,-76.98691432,38.88201861,0,0,0,0,0,0,0,0,0,0,0,0,6.313038849,0,2179,0.644332263,0.291877008,0.003212483,0.027994493,0.000917852,0.03304268,0.039926572,0.866452501,1190,0.936134454,0.063865546,136440279,86964.5,1571.946674,,,,
5.5,Y,1,13,6,Yes,9/7/16 0:00,2650000,3,5242,Good,1,1,9095,3615 UPTON STREET NW,20008,1200,-77.07086399,38.94293779,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
4.5,Y,1,12,6,Yes,8/10/16 0:00,1720000,2,3000,Good,1,2,6002,3611 ALBEMARLE STREET NW,20008,1200,-77.07093814,38.94828296,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
4.5,Y,1,9,6,Yes,2/8/16 0:00,1526000,3,3360,Good,2,3,6576,3535 ALBEMARLE STREET NW,20008,1200,-77.06833235,38.94834423,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,7,4,No,7/5/16 0:00,1485000,5,2185,Very Good,2,2,2975,3900 ALTON PLACE NW,20016,1200,-77.07728202,38.94677718,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,10,5,Yes,7/20/16 0:00,1485000,4,1964,Good,1,0,4752,3900 WINDOM PLACE NW,20016,1200,-77.07757574,38.94535256,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,11,5,Yes,12/1/16 0:00,1455000,4,2094,Good,1,1,4582,3829 WARREN STREET NW,20016,1200,-77.0757421,38.94499996,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,9,5,Yes,12/13/16 0:00,1425000,3,2348,Good,2,2,3678,3566 ALBEMARLE STREET NW,20008,1200,-77.06836587,38.94724811,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
4.5,Y,1,10,6,No,3/16/16 0:00,1425000,2,3866,Good,1,2,3386,3725 ALTON PLACE NW,20016,1200,-77.07356569,38.94753149,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,9,4,Yes,7/14/16 0:00,1420000,3,2224,Good,1,2,6090,3530 CUMBERLAND STREET NW,20008,1200,-77.06909056,38.9512583,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,11,5,Yes,3/23/16 0:00,1375000,3,2280,Good,1,1,4433,3720 YUMA STREET NW,20016,1200,-77.07307545,38.94582427,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2.5,Y,1,9,3,Yes,7/1/16 0:00,1325000,4,1705,Very Good,1,1,5125,3800 ALBEMARLE STREET NW,20016,1200,-77.07573116,38.94767488,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,Y,1,8,3,No,10/11/16 0:00,1290000,2,2472,Good,1,2,5655,4516 38TH STREET NW,20016,1200,-77.07527432,38.94857683,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
4.5,Y,2,6,4,No,6/23/16 0:00,1271000,4,2075,Good,2,1,3531,4109 38TH STREET NW,20016,1200,-77.07356579,38.94287556,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,7,3,Yes,6/10/16 0:00,1252000,6,1924,Good,2,1,3504,3610 VEAZEY STREET NW,20008,1200,-77.07101833,38.94354237,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
5,Y,1,8,6,Yes,6/23/16 0:00,1230000,2,3112,Good,1,1,4950,4307 38TH STREET NW,20016,1200,-77.07307545,38.94582427,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,Y,1,6,5,No,7/27/16 0:00,1175000,2,2219,Average,2,1,4439,3606 VAN NESS STREET NW,20008,1200,-77.07086399,38.94293779,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2.5,Y,1,7,4,No,8/31/16 0:00,1150000,2,2892,Good,1,1,7322,4618 RENO ROAD NW,20008,1200,-77.07342012,38.95028838,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2.5,Y,1,6,3,No,6/23/16 0:00,1106500,3,1784,Good,1,1,3253,3723 WARREN STREET NW,20016,1200,-77.07267486,38.94515194,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,Y,1,7,3,No,1/6/16 0:00,1100000,5,1804,Good,1,1,5745,4613 38TH STREET NW,20016,1200,-77.07342012,38.95028838,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,8,3,No,12/1/16 0:00,1095000,2,2232,Good,1,1,3745,4222 37TH STREET NW,20008,1200,-77.07353671,38.94438401,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,6,3,Yes,7/20/16 0:00,1070000,3,1434,Average,1,2,3354,3631 VEAZEY STREET NW,20008,1200,-77.07129291,38.94431131,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,8,3,Yes,7/5/16 0:00,1001000,3,1656,Good,1,2,6022,4527 NEBRASKA AVENUE NW,20016,1200,-77.07614029,38.94896193,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,8,3,No,8/11/16 0:00,1000000,4,1816,Average,1,2,4524,4232 RENO ROAD NW,20008,1200,-77.07129291,38.94431131,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,6,3,Yes,8/24/16 0:00,975000,3,1846,Average,2,1,4363,4338 RENO ROAD NW,20008,1200,-77.07307545,38.94582427,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2.5,Y,1,7,3,Yes,3/1/16 0:00,972500,2,1700,Average,1,1,8483,3761 CHESAPEAKE STREET NW,20016,1200,-77.072941,38.95126769,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,7,4,No,8/10/16 0:00,962000,2,1668,Good,1,1,3128,3524 DAVENPORT STREET NW,20008,1200,-77.06909056,38.9512583,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,6,3,No,12/20/16 0:00,952300,3,1597,Average,1,1,3630,3816 VAN NESS STREET NW,20016,1200,-77.07550487,38.9428163,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2,Y,1,6,3,Yes,5/27/16 0:00,950000,3,1211,Good,1,1,4439,3722 VAN NESS STREET NW,20016,1200,-77.07356579,38.94287556,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,N,1,8,4,No,7/15/16 0:00,942000,3,1764,Average,1,1,3614,3806 VEAZEY STREET NW,20016,1200,-77.07572241,38.9435533,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,8,4,No,8/23/16 0:00,930000,2,1448,Average,1,1,4831,3841 ALBEMARLE STREET NW,20016,1200,-77.07527432,38.94857683,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2,Y,1,7,3,No,1/21/16 0:00,925000,4,1211,Good,1,1,4439,3730 VAN NESS STREET NW,20016,1200,-77.07356579,38.94287556,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
5.5,Y,1,10,5,No,2/10/16 0:00,923888,2,2555,Excellent,1,1,5838,3823 ALBEMARLE STREET NW,20016,1200,-77.07527432,38.94857683,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
1,Y,1,8,4,Yes,7/18/16 0:00,885000,2,1606,Good,1,1,3614,3723 VAN NESS STREET NW,20016,1200,-77.07352995,38.94357369,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2,Y,1,8,4,No,11/2/16 0:00,882500,4,1550,Average,1,1,3614,3819 VAN NESS STREET NW,20016,1200,-77.07572241,38.9435533,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,8,3,Yes,6/13/16 0:00,854500,3,2010,Good,1,2,5681,4224 RENO ROAD NW,20008,1200,-77.07129291,38.94431131,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,Y,1,6,3,Yes,11/21/16 0:00,850000,4,1560,Good,1,1,2250,3909 WINDOM PLACE NW,20016,1200,-77.07779467,38.94571261,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2.5,Y,1,6,3,Yes,3/4/16 0:00,790000,2,1120,Average,1,1,3500,3537 ALTON PLACE NW,20008,1200,-77.06836587,38.94724811,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2,Y,1,6,2,No,12/20/16 0:00,715000,3,1330,Average,1,0,2157,4416 RENO ROAD NW,20008,1200,-77.07324356,38.94671123,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3.5,Y,1,9,4,No,6/15/16 0:00,325000,2,2382,Average,1,2,6205,3637 APPLETON STREET NW,20008,1200,-77.07104113,38.94921457,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
2,N,1,8,3,No,3/23/16 0:00,277363,2,1492,Average,1,1,3878,3706 APPLETON STREET NW,20016,1200,-77.07356963,38.94856544,0,0,0,0,0,0,0,0,0,0,0,0,2.126263117,0,5008,0.813298722,0.054313099,0.003594249,0.077476038,0.000599042,0.051317891,0.079672524,0.866214058,2633,0.955563995,0.044436005,340349324,89304,304.0556258,,,,
3,Y,1,6,4,No,11/15/16 0:00,2362000,4,3128,Very Good,2,1,9625,2938 GARFIELD STREET NW,20008,500.02,-77.05891248,38.9261957,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
4.5,Y,1,9,5,Yes,5/19/16 0:00,2100000,2,3205,Good,1,2,5708,3101 WOODLEY ROAD NW,20008,500.02,-77.05909282,38.92952595,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3,Y,1,9,5,No,6/10/16 0:00,1950000,3,3294,Good,1,1,5215,3100 CATHEDRAL AVENUE NW,20008,500.02,-77.06251475,38.92846999,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3,Y,1,7,3,No,12/5/16 0:00,1775000,3,3462,Good,1,3,4950,3321 GARFIELD STREET NW,20008,500.02,-77.06554434,38.92821378,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3,Y,1,8,5,No,7/6/16 0:00,1640000,3,2385,Good,2,1,2303,2821 27TH STREET NW,20008,500.02,-77.05484005,38.92725866,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3.5,Y,1,8,5,No,9/7/16 0:00,1625000,5,2280,Very Good,1,2,2400,2806 27TH STREET NW,20008,500.02,-77.05572667,38.92719851,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
4,Y,1,10,4,No,9/20/16 0:00,1595000,3,2828,Good,1,1,4888,3104 CATHEDRAL AVENUE NW,20008,500.02,-77.06251475,38.92846999,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3,N,1,10,6,No,8/11/16 0:00,1585000,2,3318,Good,1,1,3395,2641 GARFIELD STREET NW,20008,500.02,-77.05484005,38.92725866,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3.5,Y,2,10,5,Yes,5/5/16 0:00,1565000,4,2598,Good,2,2,1933,2813 27TH STREET NW,20008,500.02,-77.05484005,38.92725866,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
3.5,Y,1,13,5,No,9/19/16 0:00,1527500,2,2792,Good,1,1,11115,3111 CATHEDRAL AVENUE NW,20008,500.02,-77.06244223,38.92952892,0,0,0,0,0,0,0,0,0,0,0,0,4.45439854,0,3189,0.852931954,0.029789903,0.004703669,0.060206961,0,0.054248981,0.084979617,0.873628097,1774,0.926155581,0.073844419,316766139.2,89334,378.6238759,,,,
